number_ of_syllables,number_of_pauses,rate_of_speech,articulation_rate,speaking_duration,original_duration,balance,f0_mean,f0_std,f0_median,f0_min,f0_max,f0_quantile25,f0_quan75,slug,streamUrl,type_id,type_name,socialTitle,recordedOn,language,presenterDisplayName,duration,canonicalUrl,viewedCount,tedcomPercentage,youtubePercentage,podcastsPercentage,tedappsPercentage,publishedAt,id,title
3071,606,3,5,596.4,1103.8,0.5,167.19,45.35,161.5,79,418,134,193,david_chalmers_how_do_you_explain_consciousness,https://hls.ted.com/project_masters/1514/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How do you explain consciousness?,2014-03-18,en,David Chalmers,1103,https://www.ted.com/talks/david_chalmers_how_do_you_explain_consciousness,3686710,0.285,0.418,0.138,0.159,2014-07-14T15:08:04Z,2045,How do you explain consciousness?
9537,924,4,5,1857.8,2362.3,0.8,132.54,38.39,123.3,70,415,106,148,shou_chew_tiktok_s_ceo_on_its_future_and_what_makes_its_algorithm_different,https://hls.ted.com/project_masters/8471/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,TikTok's CEO on its future — and what makes its algorithm different,2023-04-17,en,Shou Chew,2362,https://www.ted.com/talks/shou_chew_tiktok_s_ceo_on_its_future_and_what_makes_its_algorithm_different,3686493,0.03,0.628,0.323,0.019,2023-04-21T16:01:08Z,110391,TikTok's CEO on its future — and what makes its algorithm different
1156,33,4,4,273.2,290.0,0.9,116.25,37.95,105.5,71,399,93,130,kanawat_senanan_how_computer_memory_works,https://hls.ted.com/project_masters/4808/manifest.m3u8,3,TED-Ed Original,How computer memory works,2016-05-10,en,Kanawat Senanan,289,https://www.ted.com/talks/kanawat_senanan_how_computer_memory_works,3678434,0.016,0.98,0.0,0.004,2019-03-22T18:35:40Z,24339,How computer memory works
1448,30,4,4,376.7,391.8,1.0,112.62,29.72,105.6,70,392,88,130,terry_kupers_what_happens_to_your_brain_without_any_social_contact,https://hls.ted.com/project_masters/10270/manifest.m3u8,3,TED-Ed Original,What happens to your brain without any social contact?,2025-07-17,en,Terry Kupers,391,https://www.ted.com/talks/terry_kupers_what_happens_to_your_brain_without_any_social_contact,3683172,0.01,0.99,0.0,0.0,2025-07-17T15:14:01Z,156465,What happens to your brain without any social contact?
2888,353,3,5,635.0,950.4,0.7,171.56,51.57,165.8,75,413,132,200,adam_grant_how_to_stop_languishing_and_start_finding_flow,https://hls.ted.com/project_masters/7216/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How to stop languishing and start finding flow,2021-08-01,en,Adam Grant,950,https://www.ted.com/talks/adam_grant_how_to_stop_languishing_and_start_finding_flow,3669566,0.211,0.15,0.529,0.11,2021-09-07T14:59:52Z,80686,How to stop languishing and start finding flow
3907,226,4,5,849.2,982.5,0.9,167.47,53.42,154.4,71,424,129,193,rory_sutherland_life_lessons_from_an_ad_man,https://hls.ted.com/project_masters/1346/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Life lessons from an ad man,2009-07-23,en,Rory Sutherland,982,https://www.ted.com/talks/rory_sutherland_life_lessons_from_an_ad_man,3668449,0.725,0.159,0.01,0.106,2009-10-14T01:00:00Z,658,Life lessons from an ad man
2891,305,4,5,583.9,777.1,0.8,125.59,43.69,114.6,71,403,101,134,ryan_martin_why_we_get_mad_and_why_it_s_healthy,https://hls.ted.com/project_masters/508/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,Why we get mad -- and why it's healthy,2018-08-25,en,Ryan Martin,776,https://www.ted.com/talks/ryan_martin_why_we_get_mad_and_why_it_s_healthy,3658848,0.121,0.114,0.639,0.126,2019-06-12T14:46:51Z,41917,Why we get mad -- and why it's healthy
3005,255,3,4,721.0,885.1,0.8,155.6,36.49,146.6,76,416,130,173,jaron_lanier_how_we_need_to_remake_the_internet,https://hls.ted.com/project_masters/3158/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,我們要如何重建網際網路,2018-04-10,zh-tw,傑倫拉尼爾,885,https://www.ted.com/talks/jaron_lanier_how_we_need_to_remake_the_internet,3667174,0.133,0.12,0.631,0.116,2018-04-12T15:57:46Z,14439,我們要如何重建網際網路
2732,346,3,5,533.5,813.3,0.7,149.66,39.05,143.1,72,399,121,170,mike_cannon_brookes_how_you_can_use_impostor_syndrome_to_your_benefit,https://hls.ted.com/project_masters/2194/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,How you can use impostor syndrome to your benefit,2017-06-15,en,Mike Cannon-Brookes,813,https://www.ted.com/talks/mike_cannon_brookes_how_you_can_use_impostor_syndrome_to_your_benefit,3656582,0.104,0.175,0.658,0.063,2019-11-26T16:09:01Z,52469,How you can use impostor syndrome to your benefit
2377,277,3,4,587.5,818.9,0.7,214.25,49.96,212.4,67,422,189,242,thandiwe_newton_embracing_otherness_embracing_myself,https://hls.ted.com/project_masters/2305/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"Embracing otherness, embracing myself",2011-07-13,en,Thandiwe Newton,818,https://www.ted.com/talks/thandiwe_newton_embracing_otherness_embracing_myself,3658841,0.713,0.158,0.01,0.119,2011-07-20T14:53:00Z,1193,"Embracing otherness, embracing myself"
1488,114,2,3,443.2,614.8,0.7,162.1,83.08,131.2,78,412,104,179,black_my_journey_to_yo_yo_mastery,https://hls.ted.com/project_masters/2082/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,My journey to yo-yo mastery,2013-02-27,en,BLACK,614,https://www.ted.com/talks/black_my_journey_to_yo_yo_mastery,16015223,0.073,0.868,0.017,0.042,2013-04-19T15:00:27Z,1716,My journey to yo-yo mastery
4797,274,4,5,1033.3,1176.5,0.9,177.7,38.35,174.8,71,415,150,201,hans_rosling_the_best_stats_you_ve_ever_seen,https://hls.ted.com/project_masters/1257/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The best stats you've ever seen,2006-02-22,en,Hans Rosling,1176,https://www.ted.com/talks/hans_rosling_the_best_stats_you_ve_ever_seen,16009674,0.755,0.171,0.011,0.063,2006-06-27T20:38:00Z,92,The best stats you've ever seen
803,112,3,5,176.7,247.1,0.7,125.07,33.12,120.5,79,399,102,140,george_zaidan_what_is_fat,https://hls.ted.com/project_masters/4703/manifest.m3u8,3,TED-Ed Original,What is fat?,2013-05-22,en,George Zaidan,247,https://www.ted.com/talks/george_zaidan_what_is_fat,3652222,0.029,0.968,0.0,0.003,2019-02-22T18:52:08Z,23891,What is fat?
2358,291,3,5,478.7,724.8,0.7,154.42,43.81,149.7,73,416,121,183,mariano_sigman_your_words_may_predict_your_future_mental_health,https://hls.ted.com/project_masters/3981/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Your words may predict your future mental health,2016-02-18,en,Mariano Sigman,724,https://www.ted.com/talks/mariano_sigman_your_words_may_predict_your_future_mental_health,3653813,0.293,0.221,0.23,0.256,2016-05-24T15:10:38Z,2510,Your words may predict your future mental health
1151,37,4,4,264.9,285.4,0.9,118.18,28.68,109.7,80,266,98,129,graham_baird_how_do_crystals_work,https://hls.ted.com/project_masters/5007/manifest.m3u8,3,TED-Ed Original,How do crystals work?,2019-06-18,en,Graham Baird,285,https://www.ted.com/talks/graham_baird_how_do_crystals_work,3644970,0.018,0.979,0.0,0.003,2019-06-18T18:02:30Z,43226,How do crystals work?
3035,369,3,5,638.2,882.0,0.7,158.97,49.2,149.6,70,419,121,190,uri_hasson_this_is_your_brain_on_communication,https://hls.ted.com/project_masters/2620/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,This is your brain on communication,2016-02-18,en,Uri Hasson,881,https://www.ted.com/talks/uri_hasson_this_is_your_brain_on_communication,3646060,0.428,0.075,0.208,0.289,2016-05-10T15:05:47Z,2495,This is your brain on communication
1928,118,2,4,431.9,792.6,0.5,143.41,47.88,131.9,74,412,112,161,dallas_taylor_what_silence_can_teach_you_about_sound,https://hls.ted.com/project_masters/4473/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,What silence can teach you about sound,2020-05-21,en,Dallas Taylor,792,https://www.ted.com/talks/dallas_taylor_what_silence_can_teach_you_about_sound,3644597,0.022,0.016,0.941,0.021,2020-08-12T15:00:52Z,65390,What silence can teach you about sound
3482,214,4,4,834.1,941.4,0.9,154.4,40.24,148.5,73,419,125,177,al_gore_how_to_make_radical_climate_action_the_new_normal,https://hls.ted.com/project_masters/7295/manifest.m3u8?intro_master_id=7275,1,TED Stage Talk,How to make radical climate action the new normal,2021-10-12,en,Al Gore,941,https://www.ted.com/talks/al_gore_how_to_make_radical_climate_action_the_new_normal,3644498,0.057,0.033,0.531,0.379,2021-11-02T13:12:47Z,83223,How to make radical climate action the new normal
1130,30,4,5,237.5,251.4,0.9,215.72,76.47,211.7,71,423,171,260,jen_gunter_why_you_shouldn_t_worry_about_pooping_once_a_day,https://hls.ted.com/project_masters/7312/manifest.m3u8,6,Original Content,Why you shouldn't worry about pooping once a day,2021-05-27,en,Jen Gunter,251,https://www.ted.com/talks/jen_gunter_why_you_shouldn_t_worry_about_pooping_once_a_day,3636806,0.052,0.837,0.019,0.092,2021-05-27T14:55:37Z,77209,Why you shouldn't worry about pooping once a day
2125,214,4,5,440.6,587.8,0.7,247.55,52.64,238.2,75,425,212,277,emily_nagoski_how_couples_can_sustain_a_strong_sexual_connection_for_a_lifetime,https://hls.ted.com/project_masters/644/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,How couples can sustain a strong sexual connection for a lifetime,2019-05-11,en,Emily Nagoski,587,https://www.ted.com/talks/emily_nagoski_how_couples_can_sustain_a_strong_sexual_connection_for_a_lifetime,3642858,0.186,0.059,0.649,0.106,2019-09-24T14:51:19Z,49356,How couples can sustain a strong sexual connection for a lifetime
3314,304,4,5,703.0,903.1,0.8,234.65,59.93,226.0,72,423,196,273,emily_f_rothman_how_porn_changes_the_way_teens_think_about_sex,https://hls.ted.com/project_masters/5984/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How porn changes the way teens think about sex,2018-11-16,en,Emily F. Rothman,903,https://www.ted.com/talks/emily_f_rothman_how_porn_changes_the_way_teens_think_about_sex,3636657,0.115,0.199,0.631,0.055,2019-09-04T14:49:19Z,48493,How porn changes the way teens think about sex
3905,365,4,5,823.7,1043.1,0.8,175.08,35.89,169.8,71,412,152,192,chip_conley_measuring_what_makes_life_worthwhile,https://hls.ted.com/project_masters/832/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Measuring what makes life worthwhile,2010-02-12,en,Chip Conley,1043,https://www.ted.com/talks/chip_conley_measuring_what_makes_life_worthwhile,3632660,0.671,0.064,0.124,0.141,2010-06-21T08:29:00Z,889,Measuring what makes life worthwhile
899,62,3,4,214.8,262.8,0.8,114.18,26.96,106.8,75,376,96,127,alex_gendler_can_you_solve_the_secret_sauce_riddle,https://hls.ted.com/project_masters/5039/manifest.m3u8,3,TED-Ed Original,Can you solve the secret sauce riddle?,2019-09-16,en,Alex Gendler,262,https://www.ted.com/talks/alex_gendler_can_you_solve_the_secret_sauce_riddle,3629054,0.016,0.982,0.0,0.002,2019-09-16T19:24:07Z,46591,Can you solve the secret sauce riddle?
3336,250,3,4,746.2,970.0,0.8,171.47,42.61,160.9,71,424,145,186,alanna_shaikh_why_covid_19_is_hitting_us_now_and_how_to_prepare_for_the_next_outbreak,https://hls.ted.com/project_masters/2419/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,Why COVID-19 is hitting us now -- and how to prepare for the next outbreak,2020-03-06,en,Alanna Shaikh,969,https://www.ted.com/talks/alanna_shaikh_why_covid_19_is_hitting_us_now_and_how_to_prepare_for_the_next_outbreak,3632435,0.167,0.26,0.454,0.119,2020-03-16T20:11:06Z,60872,Why COVID-19 is hitting us now -- and how to prepare for the next outbreak
2997,233,4,5,615.3,766.9,0.8,227.16,51.87,217.6,71,422,193,254,eva_galperin_what_you_need_to_know_about_stalkerware,https://hls.ted.com/project_masters/2285/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,What you need to know about stalkerware,2019-12-04,en,Eva Galperin,766,https://www.ted.com/talks/eva_galperin_what_you_need_to_know_about_stalkerware,3627481,0.038,0.031,0.895,0.036,2020-02-28T15:47:41Z,58361,What you need to know about stalkerware
3367,411,4,5,714.5,954.5,0.7,165.79,33.51,158.8,70,399,147,180,taiye_selasi_don_t_ask_where_i_m_from_ask_where_i_m_a_local,https://hls.ted.com/project_masters/3940/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"Don't ask where I'm from, ask where I'm a local",2014-10-07,en,Taiye Selasi,954,https://www.ted.com/talks/taiye_selasi_don_t_ask_where_i_m_from_ask_where_i_m_a_local,3625036,0.365,0.132,0.394,0.109,2015-09-29T15:09:28Z,2333,"Don't ask where I'm from, ask where I'm a local"
3462,325,4,5,754.4,966.4,0.8,145.28,54.82,131.5,72,417,103,172,albert_laszlo_barabasi_the_real_relationship_between_your_age_and_your_chance_of_success,https://hls.ted.com/project_masters/5026/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,,2019-03-29,en,Albert-László Barabási,966,https://www.ted.com/talks/albert_laszlo_barabasi_the_real_relationship_between_your_age_and_your_chance_of_success,3622295,0.093,0.079,0.69,0.138,2019-07-24T14:55:27Z,45614,The real relationship between your age and your chance of success
5024,66,4,5,1108.7,1141.8,1.0,134.2,41.55,124.0,69,406,107,151,steven_pinker_the_surprising_decline_in_violence,https://hls.ted.com/project_masters/1211/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The surprising decline in violence,2007-03-03,en,Steven Pinker,1141,https://www.ted.com/talks/steven_pinker_the_surprising_decline_in_violence,3618127,0.711,0.164,0.008,0.117,2007-09-10T10:55:00Z,163,The surprising decline in violence
2232,360,3,5,487.6,791.5,0.6,158.93,51.39,149.1,71,415,123,184,jim_hemerling_5_ways_to_lead_in_an_era_of_constant_change,https://hls.ted.com/project_masters/4011/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,5 ways to lead in an era of constant change,2016-05-18,en,Jim Hemerling,791,https://www.ted.com/talks/jim_hemerling_5_ways_to_lead_in_an_era_of_constant_change,3617862,0.403,0.139,0.265,0.193,2016-10-13T15:08:44Z,2601,5 ways to lead in an era of constant change
4147,232,4,5,857.9,997.6,0.9,226.87,62.53,220.6,70,424,193,265,rebecca_saxe_how_we_read_each_other_s_minds,https://hls.ted.com/project_masters/1276/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How we read each other's minds,2009-07-22,en,Rebecca Saxe,997,https://www.ted.com/talks/rebecca_saxe_how_we_read_each_other_s_minds,3617708,0.697,0.19,0.031,0.082,2009-09-10T01:00:00Z,630,How we read each other's minds
2270,205,3,4,508.1,656.7,0.8,146.04,44.09,136.2,71,403,115,166,tony_porter_a_call_to_men,https://hls.ted.com/project_masters/1218/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,A call to men,2010-12-07,en,Tony Porter,656,https://www.ted.com/talks/tony_porter_a_call_to_men,3614586,0.645,0.263,0.013,0.079,2010-12-09T22:25:00Z,1031,A call to men
4446,362,4,4,1005.1,1225.1,0.8,194.02,52.31,185.7,75,422,158,223,david_eagleman_can_we_create_new_senses_for_humans,https://hls.ted.com/project_masters/3938/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Can we create new senses for humans?,2015-03-17,en,David Eagleman,1225,https://www.ted.com/talks/david_eagleman_can_we_create_new_senses_for_humans,3604162,0.27,0.501,0.096,0.133,2015-03-18T16:10:45Z,2215,Can we create new senses for humans?
597,74,3,5,131.7,190.4,0.7,173.37,52.81,162.4,80,422,139,194,matt_cutts_try_something_new_for_30_days,https://hls.ted.com/project_masters/842/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Try something new for 30 days,2011-03-03,en,Matt Cutts,190,https://www.ted.com/talks/matt_cutts_try_something_new_for_30_days,15769828,0.712,0.092,0.005,0.191,2011-07-01T15:14:00Z,1183,Try something new for 30 days
2433,254,3,5,512.8,704.4,0.7,218.1,62.2,206.3,71,423,170,255,laura_vanderkam_how_to_gain_control_of_your_free_time,https://hls.ted.com/project_masters/2729/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Como ter controlo sobre o nosso tempo livre,2016-10-27,pt,Laura Vanderkam,704,https://www.ted.com/talks/laura_vanderkam_how_to_gain_control_of_your_free_time,15954127,0.212,0.619,0.049,0.12,2016-12-16T16:13:26Z,2647,Como ter controlo sobre o nosso tempo livre
2475,291,3,5,548.6,787.1,0.7,193.73,45.3,186.8,70,400,162,218,danielle_citron_how_deepfakes_undermine_truth_and_threaten_democracy,https://hls.ted.com/project_masters/5993/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How deepfakes undermine truth and threaten democracy,2019-07-20,en,Danielle Citron,787,https://www.ted.com/talks/danielle_citron_how_deepfakes_undermine_truth_and_threaten_democracy,3593297,0.035,0.025,0.901,0.039,2019-09-11T14:19:17Z,48532,How deepfakes undermine truth and threaten democracy
3011,278,3,4,679.0,872.6,0.8,222.8,55.61,218.4,71,422,196,252,barbara_j_king_grief_and_love_in_the_animal_kingdom,https://hls.ted.com/project_masters/539/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Grief and love in the animal kingdom,2019-04-15,en,Barbara J. King,872,https://www.ted.com/talks/barbara_j_king_grief_and_love_in_the_animal_kingdom,3593895,0.042,0.024,0.864,0.07,2019-07-08T14:56:35Z,44200,Grief and love in the animal kingdom
857,63,4,5,181.5,229.8,0.8,218.05,57.73,210.8,72,422,176,252,lea_gaslowitz_how_to_spot_a_misleading_graph,https://hls.ted.com/project_masters/5312/manifest.m3u8,3,TED-Ed Original,How to spot a misleading graph,2017-07-06,en,Lea Gaslowitz,229,https://www.ted.com/talks/lea_gaslowitz_how_to_spot_a_misleading_graph,3592562,0.021,0.977,0.0,0.002,2020-08-11T20:32:53Z,24500,How to spot a misleading graph
1098,60,4,5,241.0,277.3,0.9,188.51,57.17,175.4,71,400,147,218,hei_man_chan_is_it_possible_to_lose_weight_fast,https://hls.ted.com/project_masters/8014/manifest.m3u8,3,TED-Ed Original,Is it possible to lose weight fast?,2022-09-22,en,Hei Man Chan,277,https://www.ted.com/talks/hei_man_chan_is_it_possible_to_lose_weight_fast,3588972,0.021,0.977,0.0,0.002,2022-09-22T15:02:51Z,97315,Is it possible to lose weight fast?
3301,370,4,5,691.9,919.6,0.8,158.69,40.12,151.3,71,399,130,182,john_mullins_6_tips_on_being_a_successful_entrepreneur,https://hls.ted.com/project_masters/9476/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,6 tips on being a successful entrepreneur,2023-04-15,en,John Mullins,919,https://www.ted.com/talks/john_mullins_6_tips_on_being_a_successful_entrepreneur,3590026,0.015,0.845,0.128,0.012,2024-02-07T15:45:37Z,124990,6 tips on being a successful entrepreneur
2252,197,3,4,534.1,693.1,0.8,211.87,54.3,202.7,75,424,174,239,kim_gorgens_the_surprising_connection_between_brain_injuries_and_crime,https://hls.ted.com/project_masters/444/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,The surprising connection between brain injuries and crime,2018-06-16,en,Kim Gorgens,693,https://www.ted.com/talks/kim_gorgens_the_surprising_connection_between_brain_injuries_and_crime,3582987,0.042,0.031,0.875,0.052,2019-04-25T14:48:12Z,37661,The surprising connection between brain injuries and crime
2719,443,3,5,586.5,814.7,0.7,141.95,42.32,131.5,72,407,113,159,john_mcwhorter_txtng_is_killing_language_jk,https://hls.ted.com/project_masters/1131/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Txtng is killing language. JK!!!,2013-02-28,en,John McWhorter,814,https://www.ted.com/talks/john_mcwhorter_txtng_is_killing_language_jk,3581566,0.597,0.168,0.1,0.135,2013-04-22T14:59:34Z,1718,Txtng is killing language. JK!!!
