number_ of_syllables,number_of_pauses,rate_of_speech,articulation_rate,speaking_duration,original_duration,balance,f0_mean,f0_std,f0_median,f0_min,f0_max,f0_quantile25,f0_quan75,slug,streamUrl,type_id,type_name,socialTitle,recordedOn,language,presenterDisplayName,duration,canonicalUrl,viewedCount,tedcomPercentage,youtubePercentage,podcastsPercentage,tedappsPercentage,publishedAt,id,title
2281,293,3,5,453.5,669.4,0.7,163.52,46.22,151.4,81,400,133,181,martin_reeves_why_play_is_essential_for_business,https://hls.ted.com/project_masters/7582/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,,2021-09-29,en,Martin Reeves,669,https://www.ted.com/talks/martin_reeves_why_play_is_essential_for_business,1906765,0.037,0.024,0.917,0.022,2022-02-17T15:51:37Z,88608,Why play is essential for business
1154,32,4,4,294.2,314.3,0.9,124.62,45.5,111.6,61,415,94,142,elizabeth_cox_can_you_outsmart_the_fallacy_that_fooled_a_generation_of_doctors,https://hls.ted.com/project_masters/5305/manifest.m3u8,3,TED-Ed Original,Can you outsmart the fallacy that fooled a generation of doctors?,2020-08-10,en,Elizabeth Cox,314,https://www.ted.com/talks/elizabeth_cox_can_you_outsmart_the_fallacy_that_fooled_a_generation_of_doctors,1906321,0.026,0.971,0.0,0.003,2020-08-11T16:00:07Z,65447,Can you outsmart the fallacy that fooled a generation of doctors?
2178,312,3,5,462.7,715.5,0.6,189.23,57.97,178.8,73,421,146,222,augie_picado_the_real_reason_manufacturing_jobs_are_disappearing,https://hls.ted.com/project_masters/2936/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,The real reason manufacturing jobs are disappearing,2017-07-20,en,Augie Picado,715,https://www.ted.com/talks/augie_picado_the_real_reason_manufacturing_jobs_are_disappearing,1905579,0.155,0.086,0.614,0.145,2017-09-14T14:50:04Z,2867,The real reason manufacturing jobs are disappearing
586,81,3,4,155.7,229.2,0.7,116.01,33.16,109.4,73,400,99,123,billy_collins_two_poems_about_what_dogs_think_probably,https://hls.ted.com/project_masters/1521/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Two poems about what dogs think (probably),2014-03-20,en,Billy Collins,229,https://www.ted.com/talks/billy_collins_two_poems_about_what_dogs_think_probably,1904561,0.335,0.114,0.3,0.251,2014-06-20T15:12:05Z,2031,Two poems about what dogs think (probably)
3315,414,3,5,718.6,1044.1,0.7,219.85,46.27,212.8,71,423,187,247,sara_menker_a_global_food_crisis_may_be_less_than_a_decade_away,https://hls.ted.com/project_masters/2962/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,A global food crisis may be less than a decade away,2017-08-27,en,Sara Menker,1044,https://www.ted.com/talks/sara_menker_a_global_food_crisis_may_be_less_than_a_decade_away,1904291,0.176,0.146,0.516,0.162,2017-10-05T19:22:22Z,2898,A global food crisis may be less than a decade away
2622,243,3,4,595.3,763.0,0.8,154.91,46.06,143.9,76,400,120,183,michel_dugon_the_secrets_of_spider_venom,https://hls.ted.com/project_masters/3006/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,The secrets of spider venom,2017-09-21,en,Michel Dugon,762,https://www.ted.com/talks/michel_dugon_the_secrets_of_spider_venom,1903834,0.058,0.066,0.771,0.105,2018-10-05T14:47:02Z,3891,The secrets of spider venom
3879,277,4,4,894.3,1043.8,0.9,228.17,53.63,223.6,73,424,194,258,elizabeth_lev_the_unheard_story_of_the_sistine_chapel,https://hls.ted.com/project_masters/2511/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The unheard story of the Sistine Chapel,2015-12-08,en,Elizabeth Lev,1043,https://www.ted.com/talks/elizabeth_lev_the_unheard_story_of_the_sistine_chapel,1903811,0.226,0.156,0.389,0.229,2016-01-22T16:26:35Z,2415,The unheard story of the Sistine Chapel
2639,226,4,5,495.4,658.7,0.8,267.71,52.38,259.7,78,424,233,301,jessica_garza_how_to_avoid_catching_prickly_emotions_from_other_people,https://hls.ted.com/project_masters/6248/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,How to avoid catching prickly emotions from other people ,2020-09-24,en,Jessica Garza,658,https://www.ted.com/talks/jessica_garza_how_to_avoid_catching_prickly_emotions_from_other_people,1901993,0.068,0.05,0.823,0.059,2021-01-29T15:50:19Z,67471,How to avoid catching prickly emotions from other people 
2420,278,3,4,580.6,779.2,0.7,151.37,45.94,139.9,73,422,120,170,leland_melvin_an_astronaut_s_story_of_curiosity_perspective_and_change,https://hls.ted.com/project_masters/3901/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"An astronaut's story of curiosity, perspective and change",2018-11-08,en,Leland Melvin,779,https://www.ted.com/talks/leland_melvin_an_astronaut_s_story_of_curiosity_perspective_and_change,1902192,0.035,0.045,0.863,0.057,2019-01-31T20:32:31Z,31849,"An astronaut's story of curiosity, perspective and change"
3315,339,4,5,676.0,911.7,0.7,207.17,47.75,202.5,71,421,175,236,erin_baumgartner_big_data_small_farms_and_a_tale_of_two_tomatoes,https://hls.ted.com/project_masters/2451/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,"Big data, small farms and a tale of two tomatoes",2019-01-26,en,Erin Baumgartner,911,https://www.ted.com/talks/erin_baumgartner_big_data_small_farms_and_a_tale_of_two_tomatoes,1901051,0.036,0.05,0.882,0.032,2020-08-20T15:25:41Z,64443,"Big data, small farms and a tale of two tomatoes"
4973,232,4,5,955.7,1152.0,0.8,143.2,35.98,134.6,72,400,121,156,brian_goldman_doctors_make_mistakes_can_we_talk_about_that,https://hls.ted.com/project_masters/4264/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,Doctors make mistakes. Can we talk about that?,2011-11-11,en,Brian Goldman,1151,https://www.ted.com/talks/brian_goldman_doctors_make_mistakes_can_we_talk_about_that,1900670,0.634,0.237,0.046,0.083,2012-01-25T16:50:19Z,1337,Doctors make mistakes. Can we talk about that?
2641,220,4,5,546.3,734.0,0.7,210.53,52.99,206.2,76,422,171,245,douglas_rushkoff_how_to_be_team_human_in_the_digital_future,https://hls.ted.com/project_masters/19/manifest.m3u8?intro_master_id=9294,7,TED Salon Talk (partner),"How to be ""Team Human"" in the digital future",2018-09-26,en,Douglas Rushkoff,733,https://www.ted.com/talks/douglas_rushkoff_how_to_be_team_human_in_the_digital_future,1900450,0.085,0.064,0.754,0.097,2018-12-13T20:57:32Z,28236,"How to be ""Team Human"" in the digital future"
2362,393,3,5,517.2,896.5,0.6,152.96,47.5,141.6,73,407,119,175,marcus_bullock_an_app_that_helps_incarcerated_people_stay_connected_to_their_families,https://hls.ted.com/project_masters/652/manifest.m3u8?intro_master_id=9294,7,TED Salon Talk (partner),An app that helps incarcerated people stay connected to their families,2019-06-27,en,Marcus Bullock,896,https://www.ted.com/talks/marcus_bullock_an_app_that_helps_incarcerated_people_stay_connected_to_their_families,1900522,0.021,0.019,0.943,0.017,2019-10-15T16:47:16Z,50576,An app that helps incarcerated people stay connected to their families
2024,210,4,5,418.7,571.5,0.7,143.08,35.64,136.2,71,398,117,161,jerome_hunter_3_skills_every_middle_school_boy_needs,https://hls.ted.com/project_masters/8381/manifest.m3u8?intro_master_id=9294,7,TED Salon Talk (partner),,2023-01-24,en,Jerome Hunter,571,https://www.ted.com/talks/jerome_hunter_3_skills_every_middle_school_boy_needs,1898947,0.06,0.027,0.879,0.034,2023-03-17T14:49:44Z,107971,3 skills every middle school boy needs
3015,363,4,5,608.8,824.2,0.7,165.56,48.48,159.9,72,398,130,192,philip_evans_how_data_will_transform_business,https://hls.ted.com/project_masters/1558/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,How data will transform business,2013-11-11,en,Philip Evans,824,https://www.ted.com/talks/philip_evans_how_data_will_transform_business,1898950,0.334,0.199,0.302,0.165,2014-03-04T16:50:21Z,1938,How data will transform business
1117,86,4,5,245.8,291.9,0.8,178.81,44.17,171.3,73,400,144,208,joe_landolina_this_gel_can_make_you_stop_bleeding_instantly,https://hls.ted.com/project_masters/4464/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,This gel can make you stop bleeding instantly,2014-10-14,en,Joe Landolina,291,https://www.ted.com/talks/joe_landolina_this_gel_can_make_you_stop_bleeding_instantly,1898383,0.402,0.105,0.249,0.244,2014-11-20T16:18:09Z,2138,This gel can make you stop bleeding instantly
2630,344,3,5,551.6,852.5,0.6,211.03,46.01,202.2,72,423,176,238,jennifer_b_nuzzo_3_ways_to_prepare_society_for_the_next_pandemic,https://hls.ted.com/project_masters/7444/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,3 ways to prepare society for the next pandemic,2021-12-01,en,Jennifer B. Nuzzo,852,https://www.ted.com/talks/jennifer_b_nuzzo_3_ways_to_prepare_society_for_the_next_pandemic,1898539,0.035,0.028,0.894,0.043,2021-12-13T15:49:25Z,84913,3 ways to prepare society for the next pandemic
2824,328,3,5,591.8,808.2,0.7,185.45,47.17,178.9,66,401,151,211,rahul_mehrotra_the_architectural_wonder_of_impermanent_cities,https://hls.ted.com/project_masters/558/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,,2019-04-15,en,Rahul Mehrotra,808,https://www.ted.com/talks/rahul_mehrotra_the_architectural_wonder_of_impermanent_cities,2013948,0.042,0.043,0.863,0.052,2019-07-22T14:52:10Z,45466,The architectural wonder of impermanent cities
3818,272,4,5,703.7,911.7,0.8,228.55,51.24,223.0,66,420,197,260,fallon_goodman_why_you_feel_anxious_socializing_and_what_to_do_about_it,https://hls.ted.com/project_masters/8208/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,Why you feel anxious socializing (and what to do about it),2021-09-11,en,Fallon Goodman,911,https://www.ted.com/talks/fallon_goodman_why_you_feel_anxious_socializing_and_what_to_do_about_it,2014003,0.063,0.15,0.757,0.03,2022-11-30T16:21:45Z,100289,Why you feel anxious socializing (and what to do about it)
1945,229,3,4,441.8,659.7,0.7,152.85,35.25,148.8,74,398,129,172,jason_decaires_taylor_an_underwater_art_museum_teeming_with_life,https://hls.ted.com/project_masters/2478/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"An underwater art museum, teeming with life",2015-10-10,en,Jason deCaires Taylor,659,https://www.ted.com/talks/jason_decaires_taylor_an_underwater_art_museum_teeming_with_life,1897871,0.227,0.14,0.465,0.168,2015-12-22T16:33:01Z,2395,"An underwater art museum, teeming with life"
4305,252,4,5,918.0,1057.4,0.9,217.46,43.34,207.7,71,423,189,237,chloe_valdary_how_love_can_help_repair_social_inequality,https://hls.ted.com/project_masters/4358/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How love can help repair social inequality,2020-06-30,en,Chloé Valdary,1057,https://www.ted.com/talks/chloe_valdary_how_love_can_help_repair_social_inequality,1897792,0.028,0.026,0.929,0.017,2020-07-16T19:52:08Z,65068,How love can help repair social inequality
1140,24,4,4,282.2,296.0,1.0,130.05,52.61,115.9,69,401,98,144,andrew_lovering_what_happens_to_your_body_at_the_top_of_mount_everest,https://hls.ted.com/project_masters/7917/manifest.m3u8,3,TED-Ed Original,What happens to your body at the top of Mount Everest,2022-06-28,en,Andrew Lovering,295,https://www.ted.com/talks/andrew_lovering_what_happens_to_your_body_at_the_top_of_mount_everest,1897613,0.021,0.979,0.0,0.0,2022-06-28T15:03:26Z,94843,What happens to your body at the top of Mount Everest
1222,28,4,4,301.5,317.1,1.0,119.2,36.92,108.8,70,397,96,131,david_r_flum_what_does_appendix_pain_feel_like,https://hls.ted.com/project_masters/9499/manifest.m3u8,3,TED-Ed Original,What does appendix pain feel like?,2024-09-05,en,David R. Flum,317,https://www.ted.com/talks/david_r_flum_what_does_appendix_pain_feel_like,1897558,0.002,0.998,0.0,0.0,2024-09-05T15:05:36Z,136697,What does appendix pain feel like?
1059,101,3,5,235.3,318.3,0.7,201.69,35.26,198.3,70,399,183,219,tania_luna_how_a_penny_made_me_feel_like_a_millionaire,https://hls.ted.com/project_masters/1705/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How a penny made me feel like a millionaire,2012-07-12,en,Tania Luna,318,https://www.ted.com/talks/tania_luna_how_a_penny_made_me_feel_like_a_millionaire,1897192,0.477,0.088,0.176,0.259,2013-07-26T15:00:40Z,1797,How a penny made me feel like a millionaire
1204,178,3,5,236.3,382.6,0.6,144.53,43.94,136.2,76,400,112,170,mark_forsyth_what_s_a_snollygoster_a_short_lesson_in_political_speak,https://hls.ted.com/project_masters/4283/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,What's a snollygoster? A short lesson in political speak,2012-06-22,en,Mark Forsyth,382,https://www.ted.com/talks/mark_forsyth_what_s_a_snollygoster_a_short_lesson_in_political_speak,1897045,0.14,0.006,0.763,0.091,2012-08-12T15:13:23Z,1548,What's a snollygoster? A short lesson in political speak
2196,117,4,5,446.8,514.4,0.9,253.66,51.66,247.5,69,424,222,281,joy_buolamwini_how_i_m_fighting_bias_in_algorithms,https://hls.ted.com/project_masters/2815/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,How I'm fighting bias in algorithms,2016-11-19,en,Joy Buolamwini,514,https://www.ted.com/talks/joy_buolamwini_how_i_m_fighting_bias_in_algorithms,1896829,0.297,0.191,0.388,0.124,2017-03-09T16:08:53Z,2705,How I'm fighting bias in algorithms
3022,407,3,5,607.6,897.1,0.7,158.34,38.21,150.8,72,398,132,178,heribert_watzke_the_brain_in_your_gut,https://hls.ted.com/project_masters/1401/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,The brain in your gut,2010-07-16,en,Heribert Watzke,897,https://www.ted.com/talks/heribert_watzke_the_brain_in_your_gut,1896807,0.714,0.148,0.023,0.115,2010-10-19T08:09:00Z,984,The brain in your gut
2264,270,3,5,501.1,661.7,0.8,191.18,55.14,179.3,77,423,151,220,aicha_evans_your_self_driving_robotaxi_is_almost_here,https://hls.ted.com/project_masters/7301/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Your self-driving robotaxi is almost here,2021-08-01,en,Aicha Evans,661,https://www.ted.com/talks/aicha_evans_your_self_driving_robotaxi_is_almost_here,1895835,0.024,0.021,0.942,0.013,2021-11-19T15:52:30Z,83263,Your self-driving robotaxi is almost here
2520,268,4,5,498.2,687.3,0.7,253.6,58.79,243.4,72,424,210,292,nadjia_yousif_why_you_should_treat_the_tech_you_use_at_work_like_a_colleague,https://hls.ted.com/project_masters/54/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,Why you should treat the tech you use at work like a colleague,2018-10-03,en,Nadjia Yousif,687,https://www.ted.com/talks/nadjia_yousif_why_you_should_treat_the_tech_you_use_at_work_like_a_colleague,1895743,0.107,0.077,0.737,0.079,2018-12-12T15:54:30Z,27692,Why you should treat the tech you use at work like a colleague
869,124,3,5,183.9,294.4,0.6,169.39,40.05,165.0,83,398,141,191,jinha_lee_reach_into_the_computer_and_grab_a_pixel,https://hls.ted.com/project_masters/1690/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Reach into the computer and grab a pixel,2013-02-27,en,Jinha Lee,294,https://www.ted.com/talks/jinha_lee_reach_into_the_computer_and_grab_a_pixel,1895699,0.388,0.063,0.263,0.286,2013-07-03T15:01:15Z,1781,Reach into the computer and grab a pixel
2010,203,3,5,440.5,591.2,0.7,217.32,58.12,211.0,79,423,174,253,darieth_chisolm_how_revenge_porn_turns_lives_upside_down,https://hls.ted.com/project_masters/3287/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,How revenge porn turns lives upside down,2018-06-16,en,Darieth Chisolm,591,https://www.ted.com/talks/darieth_chisolm_how_revenge_porn_turns_lives_upside_down,1894445,0.071,0.08,0.766,0.083,2018-10-24T19:41:59Z,25727,How revenge porn turns lives upside down
696,96,3,5,153.5,221.9,0.7,127.72,62.25,104.2,73,401,90,133,richard_e_cytowic_what_color_is_tuesday_exploring_synesthesia,https://hls.ted.com/project_masters/4698/manifest.m3u8,3,TED-Ed Original,What color is Tuesday? Exploring synesthesia,2013-06-10,en,Richard E. Cytowic,221,https://www.ted.com/talks/richard_e_cytowic_what_color_is_tuesday_exploring_synesthesia,1893285,0.021,0.977,0.0,0.002,2019-04-24T16:49:15Z,23903,What color is Tuesday? Exploring synesthesia
2265,193,4,5,485.7,626.6,0.8,146.74,51.6,134.8,71,422,108,172,david_korins_3_ways_to_create_a_space_that_moves_you_from_a_broadway_set_designer,https://hls.ted.com/project_masters/3156/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,"3 ways to create a space that moves you, from a Broadway set designer",2018-02-27,en,David Korins,626,https://www.ted.com/talks/david_korins_3_ways_to_create_a_space_that_moves_you_from_a_broadway_set_designer,1893414,0.054,0.153,0.723,0.07,2018-10-09T19:53:56Z,13923,"3 ways to create a space that moves you, from a Broadway set designer"
2345,237,3,4,523.2,714.0,0.7,210.52,53.13,206.0,71,412,178,243,sarah_kurnick_aliens_built_the_pyramids_and_other_absurdities_of_pseudo_archaeology,https://hls.ted.com/project_masters/5736/manifest.m3u8?intro_master_id=9294,2,TEDx Talk,"""Aliens built the pyramids"" and other absurdities of pseudo-archaeology",2020-08-29,en,Sarah Kurnick,713,https://www.ted.com/talks/sarah_kurnick_aliens_built_the_pyramids_and_other_absurdities_of_pseudo_archaeology,1892986,0.053,0.217,0.651,0.079,2021-02-22T16:02:37Z,72994,"""Aliens built the pyramids"" and other absurdities of pseudo-archaeology"
2343,398,3,5,467.6,791.9,0.6,158.3,43.15,151.5,71,399,127,181,oded_shoseyov_how_we_re_harnessing_nature_s_hidden_superpowers,https://hls.ted.com/project_masters/3999/manifest.m3u8?intro_master_id=9294,4,TED Institute Talk,How we're harnessing nature's hidden superpowers,2016-05-18,en,Oded Shoseyov,791,https://www.ted.com/talks/oded_shoseyov_how_we_re_harnessing_nature_s_hidden_superpowers,1892605,0.22,0.074,0.579,0.127,2016-09-28T15:15:16Z,2544,How we're harnessing nature's hidden superpowers
1161,124,3,5,232.9,358.7,0.6,179.25,55.11,171.9,78,411,138,214,lux_narayan_what_i_learned_from_2_000_obituaries,https://hls.ted.com/project_masters/2808/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"What I learned from 2,000 obituaries",2017-01-26,en,Lux Narayan,358,https://www.ted.com/talks/lux_narayan_what_i_learned_from_2_000_obituaries,1892076,0.249,0.09,0.456,0.205,2017-03-01T16:05:49Z,2697,"What I learned from 2,000 obituaries"
4256,212,4,5,933.4,1081.1,0.9,143.03,30.47,137.7,78,399,125,154,aaron_koblin_visualizing_ourselves_with_crowd_sourced_data,https://hls.ted.com/project_masters/1055/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,Visualizing ourselves ... with crowd-sourced data,2011-03-02,en,Aaron Koblin,1081,https://www.ted.com/talks/aaron_koblin_visualizing_ourselves_with_crowd_sourced_data,1892325,0.753,0.116,0.034,0.097,2011-05-23T01:00:00Z,1152,Visualizing ourselves ... with crowd-sourced data
1531,183,3,4,356.8,476.5,0.7,112.33,45.09,99.2,76,399,91,114,swizz_beatz_how_to_support_and_celebrate_living_artists,https://hls.ted.com/project_masters/4453/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,How to support and celebrate living artists,2020-06-04,en,Swizz Beatz,476,https://www.ted.com/talks/swizz_beatz_how_to_support_and_celebrate_living_artists,1891301,0.017,0.021,0.943,0.019,2020-06-24T18:55:01Z,64405,How to support and celebrate living artists
4528,195,3,4,1247.3,1431.7,0.9,160.0,69.68,142.7,60,430,105,194,jennifer_lin_improvising_on_piano_aged_14,https://hls.ted.com/project_masters/1092/manifest.m3u8?intro_master_id=9294,1,TED Stage Talk,"Improvising on piano, aged 14",2004-02-26,en,Jennifer Lin,1431,https://www.ted.com/talks/jennifer_lin_improvising_on_piano_aged_14,1891292,0.778,0.06,0.024,0.138,2006-08-08T00:11:00Z,46,"Improvising on piano, aged 14"
